date,gross_return,turnover,cost,net_return
2016-09-13,0.0016307161709830777,0.0,0.0,0.0016307161709830777
2016-09-14,0.011966975500990788,0.0,0.0,0.011966975500990788
2016-09-15,-0.006708340559184499,0.0,0.0,-0.006708340559184499
2016-09-16,-0.0007809703770974924,0.0,0.0,-0.0007809703770974924
2016-09-19,-0.0005680490391544809,0.0,0.0,-0.0005680490391544809
2016-09-20,0.008476074959247296,0.0,0.0,0.008476074959247296
2016-09-21,0.0064407653317111995,0.0,0.0,0.0064407653317111995
2016-09-22,-0.010050218760672004,0.0,0.0,-0.010050218760672004
2016-09-23,-0.009559621535968867,0.0,0.0,-0.009559621535968867
2016-09-26,0.00936371371434456,0.0,0.0,0.00936371371434456
2016-09-27,-0.004603708249721215,0.0,0.0,-0.004603708249721215
2016-09-28,-0.016910786587681602,0.0,0.0,-0.016910786587681602
2016-09-29,0.00934435960027786,0.0,0.0,0.00934435960027786
2016-09-30,-0.0008092260401360096,0.5620067280354921,0.0008430100920532382,-0.001652236132189248
2016-10-03,0.00025975396765271636,0.0,0.0,0.00025975396765271636
2016-10-04,0.00839170078720469,0.0,0.0,0.00839170078720469
2016-10-05,0.0023219888157239607,0.0,0.0,0.0023219888157239607
2016-10-06,0.00047304855903707195,0.0,0.0,0.00047304855903707195
2016-10-07,0.007423556421090476,0.0,0.0,0.007423556421090476
2016-10-10,-0.006875120443823567,0.0,0.0,-0.006875120443823567
2016-10-11,0.001690839721630073,0.0,0.0,0.001690839721630073
2016-10-12,-0.004377944638232626,0.0,0.0,-0.004377944638232626
2016-10-13,0.0035429379326441107,0.0,0.0,0.0035429379326441107
2016-10-14,-0.004278588348259317,0.0,0.0,-0.004278588348259317
2016-10-17,0.0072976727518048335,0.0,0.0,0.0072976727518048335
2016-10-18,0.007474242053000996,0.0,0.0,0.007474242053000996
2016-10-19,-5.310522329642547e-05,0.0,0.0,-5.310522329642547e-05
2016-10-20,0.001490332598422971,0.0,0.0,0.001490332598422971
2016-10-21,0.0061861967370408265,0.0,0.0,0.0061861967370408265
2016-10-24,-0.0007187089832830086,0.0,0.0,-0.0007187089832830086
2016-10-25,0.013832124177345705,0.0,0.0,0.013832124177345705
2016-10-26,-0.003127221948694864,0.0,0.0,-0.003127221948694864
2016-10-27,-0.002151482614656426,0.0,0.0,-0.002151482614656426
2016-10-28,-0.009570236197832224,0.0,0.0,-0.009570236197832224
2016-10-31,-0.0014663281835866097,1.6348185597106084,0.002452227839565913,-0.0039185560231525226
2016-11-01,-0.00730227258996744,0.0,0.0,-0.00730227258996744
2016-11-02,-0.008399289021818373,0.0,0.0,-0.008399289021818373
2016-11-03,0.003715186989822009,0.0,0.0,0.003715186989822009
2016-11-04,0.023050945365376104,0.0,0.0,0.023050945365376104
2016-11-07,0.0018963534148812382,0.0,0.0,0.0018963534148812382
2016-11-08,0.026644530919085675,0.0,0.0,0.026644530919085675
2016-11-09,0.00510481350686064,0.0,0.0,0.00510481350686064
2016-11-10,-0.001052976668588783,0.0,0.0,-0.001052976668588783
2016-11-11,-0.004280786691695475,0.0,0.0,-0.004280786691695475
2016-11-14,0.003693363976159373,0.0,0.0,0.003693363976159373
2016-11-15,-0.0037771459739859483,0.0,0.0,-0.0037771459739859483
2016-11-16,0.00921020694024029,0.0,0.0,0.00921020694024029
2016-11-17,-0.004540734221537014,0.0,0.0,-0.004540734221537014
2016-11-18,0.0009053702099321625,0.0,0.0,0.0009053702099321625
2016-11-21,-0.002007871193982714,0.0,0.0,-0.002007871193982714
2016-11-22,-0.000989393218841608,0.0,0.0,-0.000989393218841608
2016-11-23,0.0025949669028393473,0.0,0.0,0.0025949669028393473
2016-11-25,-0.007995113573589443,0.0,0.0,-0.007995113573589443
2016-11-28,-0.0012972224357661675,0.0,0.0,-0.0012972224357661675
2016-11-29,-0.008735270784299682,0.0,0.0,-0.008735270784299682
2016-11-30,-0.012876481147960698,0.5211420833872232,0.0007817131250808349,-0.013658194273041532
2016-12-01,0.0048262010244147415,0.0,0.0,0.0048262010244147415
2016-12-02,0.011803243540628963,0.0,0.0,0.011803243540628963
2016-12-05,-0.004428913687653998,0.0,0.0,-0.004428913687653998
2016-12-06,0.009923689264449267,0.0,0.0,0.009923689264449267
2016-12-07,-0.0016593256682909377,0.0,0.0,-0.0016593256682909377
2016-12-08,0.007088447961480684,0.0,0.0,0.007088447961480684
2016-12-09,0.0032074735724672305,0.0,0.0,0.0032074735724672305
2016-12-12,0.01628790056187708,0.0,0.0,0.01628790056187708
2016-12-13,-0.0041751125209556475,0.0,0.0,-0.0041751125209556475
2016-12-14,0.0007077655758622829,0.0,0.0,0.0007077655758622829
2016-12-15,-0.00641238533947981,0.0,0.0,-0.00641238533947981
2016-12-16,-0.0036373416124881835,0.0,0.0,-0.0036373416124881835
2016-12-19,0.004517895478870767,0.0,0.0,0.004517895478870767
2016-12-20,-0.0033954848215567235,0.0,0.0,-0.0033954848215567235
2016-12-21,-0.0007531499542241871,0.0,0.0,-0.0007531499542241871
2016-12-22,0.0003283403883841895,0.0,0.0,0.0003283403883841895
2016-12-23,-0.0006880797038845103,0.0,0.0,-0.0006880797038845103
2016-12-27,-0.0082257826837648,0.0,0.0,-0.0082257826837648
2016-12-28,-0.00020399033732630822,0.0,0.0,-0.00020399033732630822
2016-12-29,-0.0073412411342705835,0.0,0.0,-0.0073412411342705835
2016-12-30,0.021789307951893717,0.0,0.0,0.021789307951893717
2017-01-03,0.010885926207874284,0.0,0.0,0.010885926207874284
2017-01-04,-0.000399718363817816,0.0,0.0,-0.000399718363817816
2017-01-05,0.01141463478452361,0.0,0.0,0.01141463478452361
2017-01-06,0.0037572193969517787,0.0,0.0,0.0037572193969517787
2017-01-09,-0.005894056687156325,0.0,0.0,-0.005894056687156325
2017-01-10,0.00802471633214821,0.0,0.0,0.00802471633214821
2017-01-11,-0.0032106270285854792,0.0,0.0,-0.0032106270285854792
2017-01-12,0.005044186030907417,0.0,0.0,0.005044186030907417
2017-01-13,-0.002000062324831027,0.0,0.0,-0.002000062324831027
2017-01-17,-0.0006314828347222478,0.0,0.0,-0.0006314828347222478
2017-01-18,-0.008177674183400992,0.0,0.0,-0.008177674183400992
2017-01-19,0.013220936518214729,0.0,0.0,0.013220936518214729
2017-01-20,-0.005136592365992286,0.0,0.0,-0.005136592365992286
2017-01-23,0.005077356976631774,0.0,0.0,0.005077356976631774
2017-01-24,0.0074951150581457305,0.0,0.0,0.0074951150581457305
2017-01-25,-0.004139609615756806,0.0,0.0,-0.004139609615756806
2017-01-26,0.007256650552088961,0.0,0.0,0.007256650552088961
2017-01-27,-0.006906833950282792,0.0,0.0,-0.006906833950282792
2017-01-30,0.0005022355156831136,0.0,0.0,0.0005022355156831136
2017-01-31,-0.0012855964645767544,0.9313262769208037,0.0013969894153812055,-0.00268258587995796
2017-02-01,-0.0006010450497598164,0.0,0.0,-0.0006010450497598164
2017-02-02,0.0076487783057936415,0.0,0.0,0.0076487783057936415
2017-02-03,-0.0035716122382441545,0.0,0.0,-0.0035716122382441545
2017-02-06,0.0022256350840860755,0.0,0.0,0.0022256350840860755
2017-02-07,0.00795786608073731,0.0,0.0,0.00795786608073731
2017-02-08,0.010286777640887675,0.0,0.0,0.010286777640887675
2017-02-09,0.008659699508806361,0.0,0.0,0.008659699508806361
2017-02-10,0.0030516698747479016,0.0,0.0,0.0030516698747479016
2017-02-13,-0.00020769388678004166,0.0,0.0,-0.00020769388678004166
2017-02-14,0.0071418163814283816,0.0,0.0,0.0071418163814283816
2017-02-15,-0.0024442653978310083,0.0,0.0,-0.0024442653978310083
2017-02-16,0.009155418759016265,0.0,0.0,0.009155418759016265
2017-02-17,0.003647686533338276,0.0,0.0,0.003647686533338276
2017-02-21,0.004077422564489172,0.0,0.0,0.004077422564489172
2017-02-22,-0.0037139567725388563,0.0,0.0,-0.0037139567725388563
2017-02-23,0.003035198236407942,0.0,0.0,0.003035198236407942
2017-02-24,0.0010022754691160177,0.0,0.0,0.0010022754691160177
2017-02-27,-0.005015291096559356,0.0,0.0,-0.005015291096559356
2017-02-28,0.013695922940014647,0.9416318541839026,0.001412447781275854,0.012283475158738793
2017-03-01,-0.0007130543850029969,0.0,0.0,-0.0007130543850029969
2017-03-02,-0.004692861013688084,0.0,0.0,-0.004692861013688084
2017-03-03,-0.002746728678367537,0.0,0.0,-0.002746728678367537
2017-03-06,-0.0018305373973088014,0.0,0.0,-0.0018305373973088014
2017-03-07,-0.0005648058304098377,0.0,0.0,-0.0005648058304098377
2017-03-08,-0.0015620365188411113,0.0,0.0,-0.0015620365188411113
2017-03-09,0.00019711164137084118,0.0,0.0,0.00019711164137084118
2017-03-10,0.002493737268385786,0.0,0.0,0.002493737268385786
2017-03-13,0.0005038979135399513,0.0,0.0,0.0005038979135399513
2017-03-14,0.005021571990300662,0.0,0.0,0.005021571990300662
2017-03-15,-0.0003605237144858282,0.0,0.0,-0.0003605237144858282
2017-03-16,0.00207502021565051,0.0,0.0,0.00207502021565051
2017-03-17,0.0018503075536752166,0.0,0.0,0.0018503075536752166
2017-03-20,-0.007255037385615619,0.0,0.0,-0.007255037385615619
2017-03-21,-0.012807896177747212,0.0,0.0,-0.012807896177747212
2017-03-22,0.0028204938133354405,0.0,0.0,0.0028204938133354405
2017-03-23,0.0013635520740635661,0.0,0.0,0.0013635520740635661
2017-03-24,-0.0018926888145111608,0.0,0.0,-0.0018926888145111608
2017-03-27,0.006060327616927537,0.0,0.0,0.006060327616927537
2017-03-28,0.00026774614643264544,0.0,0.0,0.00026774614643264544
2017-03-29,-0.0003968558797037989,0.0,0.0,-0.0003968558797037989
2017-03-30,-0.004651533129621243,0.0,0.0,-0.004651533129621243
2017-03-31,-0.002072914605194407,0.7152000895095054,0.0010728001342642582,-0.0031457147394586653
2017-04-03,0.006755760159466209,0.0,0.0,0.006755760159466209
2017-04-04,-0.0049412305815587105,0.0,0.0,-0.0049412305815587105
2017-04-05,0.004367678477017345,0.0,0.0,0.004367678477017345
2017-04-06,0.0021971679346162623,0.0,0.0,0.0021971679346162623
2017-04-07,0.00035692560980129595,0.0,0.0,0.00035692560980129595
2017-04-10,0.0015350529290708392,0.0,0.0,0.0015350529290708392
2017-04-11,-0.003812402655050677,0.0,0.0,-0.003812402655050677
2017-04-12,-0.006779405001448319,0.0,0.0,-0.006779405001448319
2017-04-13,0.01160796529843423,0.0,0.0,0.01160796529843423
2017-04-17,-2.7173037306506482e-05,0.0,0.0,-2.7173037306506482e-05
2017-04-18,-0.0030964288088729157,0.0,0.0,-0.0030964288088729157
2017-04-19,0.006486916787891157,0.0,0.0,0.006486916787891157
2017-04-20,-0.0025363166930529348,0.0,0.0,-0.0025363166930529348
2017-04-21,0.009599971136993554,0.0,0.0,0.009599971136993554
2017-04-24,0.015901755366170615,0.0,0.0,0.015901755366170615
2017-04-25,-0.0022566607315057797,0.0,0.0,-0.0022566607315057797
2017-04-26,-0.0033989482471673657,0.0,0.0,-0.0033989482471673657
2017-04-27,0.00268832874451541,0.0,0.0,0.00268832874451541
2017-04-28,-0.005293786176909095,0.0,0.0,-0.005293786176909095
2017-05-01,0.002711123093014437,0.0,0.0,0.002711123093014437
2017-05-02,-0.0017877110597469517,0.0,0.0,-0.0017877110597469517
2017-05-03,-0.0018069291437465222,0.0,0.0,-0.0018069291437465222
2017-05-04,0.0011068339579690931,0.0,0.0,0.0011068339579690931
2017-05-05,0.0023743114589781958,0.0,0.0,0.0023743114589781958
2017-05-08,0.0009292704554679603,0.0,0.0,0.0009292704554679603
2017-05-09,-0.00458470376136578,0.0,0.0,-0.00458470376136578
2017-05-10,0.0012330990787078795,0.0,0.0,0.0012330990787078795
2017-05-11,-0.0018428496339953204,0.0,0.0,-0.0018428496339953204
2017-05-12,0.0020983002286304245,0.0,0.0,0.0020983002286304245
2017-05-15,-0.002167432254570769,0.0,0.0,-0.002167432254570769
2017-05-16,-0.014641903569746373,0.0,0.0,-0.014641903569746373
2017-05-17,-0.0019822063753222228,0.0,0.0,-0.0019822063753222228
2017-05-18,0.007834249004395617,0.0,0.0,0.007834249004395617
2017-05-19,0.0010806761506252855,0.0,0.0,0.0010806761506252855
2017-05-22,0.006387021704385928,0.0,0.0,0.006387021704385928
2017-05-23,0.006426053138546227,0.0,0.0,0.006426053138546227
2017-05-24,0.008277692934478107,0.0,0.0,0.008277692934478107
2017-05-25,0.0006516238382607113,0.0,0.0,0.0006516238382607113
2017-05-26,0.00016904397758569633,0.0,0.0,0.00016904397758569633
2017-05-30,0.0028248669846066814,0.0,0.0,0.0028248669846066814
2017-05-31,0.0032942987449536545,1.3275636973668417,0.0019913455460502626,0.001302953198903392
2017-06-01,0.0067701935460572306,0.0,0.0,0.0067701935460572306
2017-06-02,-0.0045815282716208305,0.0,0.0,-0.0045815282716208305
2017-06-05,-0.002792831391283165,0.0,0.0,-0.002792831391283165
2017-06-06,-0.003631808609841958,0.0,0.0,-0.003631808609841958
2017-06-07,0.00022922492233583936,0.0,0.0,0.00022922492233583936
2017-06-08,-0.0018902390904424352,0.0,0.0,-0.0018902390904424352
2017-06-09,-0.004755763308014744,0.0,0.0,-0.004755763308014744
2017-06-12,0.003895568768074552,0.0,0.0,0.003895568768074552
2017-06-13,2.538816860472672e-05,0.0,0.0,2.538816860472672e-05
2017-06-14,0.003199288141296409,0.0,0.0,0.003199288141296409
2017-06-15,0.0006556682555169745,0.0,0.0,0.0006556682555169745
2017-06-16,0.008072017872859029,0.0,0.0,0.008072017872859029
2017-06-19,-0.0012800234799829609,0.0,0.0,-0.0012800234799829609
2017-06-20,-0.004133876812649249,0.0,0.0,-0.004133876812649249
2017-06-21,-0.0006797724217383419,0.0,0.0,-0.0006797724217383419
2017-06-22,0.0028570648801814614,0.0,0.0,0.0028570648801814614
2017-06-23,-0.000461156280324328,0.0,0.0,-0.000461156280324328
2017-06-26,-0.008605358579445978,0.0,0.0,-0.008605358579445978
2017-06-27,0.00885399045419636,0.0,0.0,0.00885399045419636
2017-06-28,-0.010796197213462057,0.0,0.0,-0.010796197213462057
2017-06-29,0.00333879363594595,0.0,0.0,0.00333879363594595
2017-06-30,0.002318039299794695,1.5000000000000002,0.0022500000000000003,6.803929979469492e-05
2017-07-03,3.852902413783608e-05,0.0,0.0,3.852902413783608e-05
2017-07-05,-0.009011831783664374,0.0,0.0,-0.009011831783664374
2017-07-06,0.005526345878540734,0.0,0.0,0.005526345878540734
2017-07-07,0.006130498927382894,0.0,0.0,0.006130498927382894
2017-07-10,0.0017049390129879587,0.0,0.0,0.0017049390129879587
2017-07-11,0.002535199400719927,0.0,0.0,0.002535199400719927
2017-07-12,0.005111745050654946,0.0,0.0,0.005111745050654946
2017-07-13,0.002278831194465902,0.0,0.0,0.002278831194465902
2017-07-14,0.0015092899877946324,0.0,0.0,0.0015092899877946324
2017-07-17,-0.006175930419945081,0.0,0.0,-0.006175930419945081
2017-07-18,0.005582851243192896,0.0,0.0,0.005582851243192896
2017-07-19,0.0009527926676023255,0.0,0.0,0.0009527926676023255
2017-07-20,-0.001024145829600286,0.0,0.0,-0.001024145829600286
2017-07-21,0.0012415164057628918,0.0,0.0,0.0012415164057628918
2017-07-24,0.01761777592603962,0.0,0.0,0.01761777592603962
2017-07-25,-0.005957610455827135,0.0,0.0,-0.005957610455827135
2017-07-26,-0.005039585415673903,0.0,0.0,-0.005039585415673903
2017-07-27,0.0008480939977869569,0.0,0.0,0.0008480939977869569
2017-07-28,0.0005667314268036584,0.0,0.0,0.0005667314268036584
2017-07-31,0.005479603727887287,0.8977832809590525,0.0013466749214385788,0.004132928806448708
2017-08-01,0.01081484221597257,0.0,0.0,0.01081484221597257
2017-08-02,-0.004650155701990403,0.0,0.0,-0.004650155701990403
2017-08-03,0.0050857312169086625,0.0,0.0,0.0050857312169086625
2017-08-04,0.0077422279814605,0.0,0.0,0.0077422279814605
2017-08-07,-0.0009225944823513484,0.0,0.0,-0.0009225944823513484
2017-08-08,-5.68910389441412e-05,0.0,0.0,-5.68910389441412e-05
2017-08-09,-0.01157005258615401,0.0,0.0,-0.01157005258615401
2017-08-10,0.0028271695224775647,0.0,0.0,0.0028271695224775647
2017-08-11,0.01088129238039379,0.0,0.0,0.01088129238039379
2017-08-14,-0.0009720591749481139,0.0,0.0,-0.0009720591749481139
2017-08-15,-0.0008760959423034852,0.0,0.0,-0.0008760959423034852
2017-08-16,-0.01409237071882595,0.0,0.0,-0.01409237071882595
2017-08-17,-0.007050706071092822,0.0,0.0,-0.007050706071092822
2017-08-18,-0.0022368971771455767,0.0,0.0,-0.0022368971771455767
2017-08-21,0.010250498549235295,0.0,0.0,0.010250498549235295
2017-08-22,-0.0034120058155830786,0.0,0.0,-0.0034120058155830786
2017-08-23,-0.0006349385666636813,0.0,0.0,-0.0006349385666636813
2017-08-24,0.002653173175610739,0.0,0.0,0.002653173175610739
2017-08-25,0.0009048732126913436,0.0,0.0,0.0009048732126913436
2017-08-28,-0.0012511638492939004,0.0,0.0,-0.0012511638492939004
2017-08-29,0.0024561264290467906,0.0,0.0,0.0024561264290467906
2017-08-30,0.003257574293065042,0.0,0.0,0.003257574293065042
2017-08-31,-0.0010983328209461867,0.8425374511004196,0.0012638061766506294,-0.002362138997596816
2017-09-01,-0.00782052945622199,0.0,0.0,-0.00782052945622199
2017-09-05,-0.004649691429182779,0.0,0.0,-0.004649691429182779
2017-09-06,0.005370358971178723,0.0,0.0,0.005370358971178723
2017-09-07,-0.0033878736835309484,0.0,0.0,-0.0033878736835309484
2017-09-08,0.01243829316220494,0.0,0.0,0.01243829316220494
2017-09-11,-0.008166846091866489,0.0,0.0,-0.008166846091866489
2017-09-12,0.0026364964714778666,0.0,0.0,0.0026364964714778666
2017-09-13,-0.0002801764901849979,0.0,0.0,-0.0002801764901849979
2017-09-14,0.006633830880437289,0.0,0.0,0.006633830880437289
2017-09-15,-0.00046860406084139015,0.0,0.0,-0.00046860406084139015
2017-09-18,0.0013587289042639257,0.0,0.0,0.0013587289042639257
2017-09-19,0.0015692633614494728,0.0,0.0,0.0015692633614494728
2017-09-20,-0.007652155094445208,0.0,0.0,-0.007652155094445208
2017-09-21,-0.0010259991554463508,0.0,0.0,-0.0010259991554463508
2017-09-22,-0.011204285741375804,0.0,0.0,-0.011204285741375804
2017-09-25,-0.0005342592491840335,0.0,0.0,-0.0005342592491840335
2017-09-26,0.0030547838025473954,0.0,0.0,0.0030547838025473954
2017-09-27,0.0036677751947149155,0.0,0.0,0.0036677751947149155
2017-09-28,-0.00013301207288331706,0.0,0.0,-0.00013301207288331706
2017-09-29,0.0017072160187659876,0.0,0.0,0.0017072160187659876
2017-10-02,-0.0018636508309850246,0.0,0.0,-0.0018636508309850246
2017-10-03,0.0025217664600702744,0.0,0.0,0.0025217664600702744
2017-10-04,0.011596564654417756,0.0,0.0,0.011596564654417756
2017-10-05,0.001653085052989335,0.0,0.0,0.001653085052989335
2017-10-06,3.306673810851463e-05,0.0,0.0,3.306673810851463e-05
2017-10-09,0.0025028917254892075,0.0,0.0,0.0025028917254892075
2017-10-10,0.004282887818081818,0.0,0.0,0.004282887818081818
2017-10-11,0.002553435456138176,0.0,0.0,0.002553435456138176
2017-10-12,0.004294724848061468,0.0,0.0,0.004294724848061468
2017-10-13,0.003938939069502644,0.0,0.0,0.003938939069502644
2017-10-16,0.0020086855037239277,0.0,0.0,0.0020086855037239277
2017-10-17,0.0014686865860589961,0.0,0.0,0.0014686865860589961
2017-10-18,-0.0022205118462503217,0.0,0.0,-0.0022205118462503217
2017-10-19,0.007637339625588145,0.0,0.0,0.007637339625588145
2017-10-20,-0.004550875653844184,0.0,0.0,-0.004550875653844184
2017-10-23,0.0038918576471097194,0.0,0.0,0.0038918576471097194
2017-10-24,-0.003132159594980561,0.0,0.0,-0.003132159594980561
2017-10-25,0.007421188642226129,0.0,0.0,0.007421188642226129
2017-10-26,0.021283656935978786,0.0,0.0,0.021283656935978786
2017-10-27,0.006125987608481346,0.0,0.0,0.006125987608481346
2017-10-30,0.00011153223310873947,0.0,0.0,0.00011153223310873947
2017-10-31,0.000377294883596905,1.3005493691005365,0.0019508240536508048,-0.0015735291700539
2017-11-01,0.008552851768409094,0.0,0.0,0.008552851768409094
2017-11-02,-5.4457689717938955e-05,0.0,0.0,-5.4457689717938955e-05
2017-11-03,0.0020857061733819057,0.0,0.0,0.0020857061733819057
2017-11-06,0.0033092264619174194,0.0,0.0,0.0033092264619174194
2017-11-07,0.0024052160992515314,0.0,0.0,0.0024052160992515314
2017-11-08,-0.009187780967172245,0.0,0.0,-0.009187780967172245
2017-11-09,0.002357458033271294,0.0,0.0,0.002357458033271294
2017-11-10,0.0031975699434479104,0.0,0.0,0.0031975699434479104
2017-11-13,0.003094381720670076,0.0,0.0,0.003094381720670076
2017-11-14,-0.00893570178376419,0.0,0.0,-0.00893570178376419
2017-11-15,0.00956486965910415,0.0,0.0,0.00956486965910415
2017-11-16,-0.0021970407264223016,0.0,0.0,-0.0021970407264223016
2017-11-17,0.00475056048406411,0.0,0.0,0.00475056048406411
2017-11-20,0.010446412833601905,0.0,0.0,0.010446412833601905
2017-11-21,-0.007020177823563931,0.0,0.0,-0.007020177823563931
2017-11-22,0.00042489978536239996,0.0,0.0,0.00042489978536239996
2017-11-24,0.0017932000706311927,0.0,0.0,0.0017932000706311927
2017-11-27,0.007913938882427661,0.0,0.0,0.007913938882427661
2017-11-28,-0.00747287643144876,0.0,0.0,-0.00747287643144876
2017-11-29,0.018068224596799166,0.0,0.0,0.018068224596799166
2017-11-30,-0.005306531396777193,1.2925713033096278,0.0019388569549644416,-0.007245388351741635
2017-12-01,0.003834237488357198,0.0,0.0,0.003834237488357198
2017-12-04,-0.004367253737755033,0.0,0.0,-0.004367253737755033
2017-12-05,0.0024734367945243793,0.0,0.0,0.0024734367945243793
2017-12-06,0.0026369587069411224,0.0,0.0,0.0026369587069411224
2017-12-07,0.0018322178616601852,0.0,0.0,0.0018322178616601852
2017-12-08,0.0003348723396636303,0.0,0.0,0.0003348723396636303
2017-12-11,0.0038854054453959577,0.0,0.0,0.0038854054453959577
2017-12-12,0.01442424206828196,0.0,0.0,0.01442424206828196
2017-12-13,-0.0047281421753235416,0.0,0.0,-0.0047281421753235416
2017-12-14,0.004525890902775924,0.0,0.0,0.004525890902775924
2017-12-15,0.006108347465854215,0.0,0.0,0.006108347465854215
2017-12-18,0.0007246727750968759,0.0,0.0,0.0007246727750968759
2017-12-19,0.0027660313827847422,0.0,0.0,0.0027660313827847422
2017-12-20,-0.0031590138140871688,0.0,0.0,-0.0031590138140871688
2017-12-21,0.0008144880347545069,0.0,0.0,0.0008144880347545069
2017-12-22,-0.0011605530928366766,0.0,0.0,-0.0011605530928366766
2017-12-26,0.0023069411072134793,0.0,0.0,0.0023069411072134793
2017-12-27,0.0009763119543235939,0.0,0.0,0.0009763119543235939
2017-12-28,-0.0037485433422970874,0.0,0.0,-0.0037485433422970874
2017-12-29,0.0019860232544321905,0.0,0.0,0.0019860232544321905
2018-01-02,-0.0017809451572010004,0.0,0.0,-0.0017809451572010004
2018-01-03,0.009164801815929099,0.0,0.0,0.009164801815929099
2018-01-04,0.013656626402773944,0.0,0.0,0.013656626402773944
2018-01-05,0.002716338327093987,0.0,0.0,0.002716338327093987
2018-01-08,0.008671249869244509,0.0,0.0,0.008671249869244509
2018-01-09,0.0013425477509298512,0.0,0.0,0.0013425477509298512
2018-01-10,0.00992399604584416,0.0,0.0,0.00992399604584416
2018-01-11,0.009616960179485236,0.0,0.0,0.009616960179485236
2018-01-12,-0.0020935488026880304,0.0,0.0,-0.0020935488026880304
2018-01-16,0.012826286020871058,0.0,0.0,0.012826286020871058
2018-01-17,-0.005986184928843989,0.0,0.0,-0.005986184928843989
2018-01-18,0.003294435841191403,0.0,0.0,0.003294435841191403
2018-01-19,0.00035300802662023106,0.0,0.0,0.00035300802662023106
2018-01-22,-0.000699927789993229,0.0,0.0,-0.000699927789993229
2018-01-23,-0.0013080559704270918,0.0,0.0,-0.0013080559704270918
2018-01-24,0.006081585728693684,0.0,0.0,0.006081585728693684
2018-01-25,0.006595314995871378,0.0,0.0,0.006595314995871378
2018-01-26,-0.018422188743989563,0.0,0.0,-0.018422188743989563
2018-01-29,-0.00674383804588992,0.0,0.0,-0.00674383804588992
2018-01-30,0.010662355608847537,0.0,0.0,0.010662355608847537
2018-01-31,-0.0017606334984975975,1.373344740350727,0.002060017110526091,-0.0038206506090236883
2018-02-01,-0.027334421225867933,0.0,0.0,-0.027334421225867933
2018-02-02,-0.04532810246587719,0.0,0.0,-0.04532810246587719
2018-02-05,0.03644533239464888,0.0,0.0,0.03644533239464888
2018-02-06,-0.005125569249485529,0.0,0.0,-0.005125569249485529
2018-02-07,-0.04311361175514854,0.0,0.0,-0.04311361175514854
2018-02-08,0.017961870576529492,0.0,0.0,0.017961870576529492
2018-02-09,0.02115692681780309,0.0,0.0,0.02115692681780309
2018-02-12,0.007526731070915815,0.0,0.0,0.007526731070915815
2018-02-13,0.015795656570350834,0.0,0.0,0.015795656570350834
2018-02-14,0.017093255724563286,0.0,0.0,0.017093255724563286
2018-02-15,0.0009279265479459268,0.0,0.0,0.0009279265479459268
2018-02-16,-0.005210755760083655,0.0,0.0,-0.005210755760083655
2018-02-20,-0.010463321762305716,0.0,0.0,-0.010463321762305716
2018-02-21,0.008963815219975208,0.0,0.0,0.008963815219975208
2018-02-22,0.018664107975196954,0.0,0.0,0.018664107975196954
2018-02-23,0.014824290972604667,0.0,0.0,0.014824290972604667
2018-02-26,-0.010310888500797085,0.0,0.0,-0.010310888500797085
2018-02-27,-0.01747406894239739,0.0,0.0,-0.01747406894239739
2018-02-28,-0.012728392101194058,1.6424702303269516,0.0024637053454904276,-0.015192097446684486
2018-03-01,0.0012333860624936291,0.0,0.0,0.0012333860624936291
2018-03-02,0.011338983391840909,0.0,0.0,0.011338983391840909
2018-03-05,-0.0020751661437911585,0.0,0.0,-0.0020751661437911585
2018-03-06,-0.003704075325212999,0.0,0.0,-0.003704075325212999
2018-03-07,0.0013866722435353477,0.0,0.0,0.0013866722435353477
2018-03-08,0.013828655627097659,0.0,0.0,0.013828655627097659
2018-03-09,-0.003981275674973246,0.0,0.0,-0.003981275674973246
2018-03-12,-0.0029215195555950947,0.0,0.0,-0.0029215195555950947
2018-03-13,-0.005839904113705143,0.0,0.0,-0.005839904113705143
2018-03-14,0.003959893516272208,0.0,0.0,0.003959893516272208
2018-03-15,0.0036389102000684245,0.0,0.0,0.0036389102000684245
2018-03-16,-0.012476100935481328,0.0,0.0,-0.012476100935481328
2018-03-19,0.005377310159754115,0.0,0.0,0.005377310159754115
2018-03-20,-0.004664671794968351,0.0,0.0,-0.004664671794968351
2018-03-21,-0.025827874043793803,0.0,0.0,-0.025827874043793803
2018-03-22,-0.021069017925049706,0.0,0.0,-0.021069017925049706
2018-03-23,0.027860230712173632,0.0,0.0,0.027860230712173632
2018-03-26,-0.016366207368387373,0.0,0.0,-0.016366207368387373
2018-03-27,0.0014293692875419813,0.0,0.0,0.0014293692875419813
2018-03-28,0.010914333416528114,0.0,0.0,0.010914333416528114
2018-03-29,-0.013887702809932942,0.0,0.0,-0.013887702809932942
2018-04-02,0.015237843314733365,0.0,0.0,0.015237843314733365
2018-04-03,0.011946692226650948,0.0,0.0,0.011946692226650948
2018-04-04,0.008997854456868687,0.0,0.0,0.008997854456868687
2018-04-05,-0.021528245543994302,0.0,0.0,-0.021528245543994302
2018-04-06,0.0014011794714677622,0.0,0.0,0.0014011794714677622
2018-04-09,0.014778865809207767,0.0,0.0,0.014778865809207767
2018-04-10,-0.011771589812745203,0.0,0.0,-0.011771589812745203
2018-04-11,0.008002161948574818,0.0,0.0,0.008002161948574818
